PIVlab, ASCII chart output - 13-Jun-2024
FRAME: 5, filenames: A: 23-10-11_1415.jpg & B: 23-10-11_1515.jpg, conversion factor xy (px -> m): 250, conversion factor uv (px/frame -> m/s): 0.069444
x [m]	y [m]	u [m/s]	v [m/s]	Vector type [-]
73500	124250	NaN	NaN	0
73500	128250	NaN	NaN	0
73500	132250	NaN	NaN	0
73500	136250	NaN	NaN	0
73500	140250	NaN	NaN	0
73500	144250	NaN	NaN	0
73500	148250	NaN	NaN	0
73500	152250	NaN	NaN	0
73500	156250	NaN	NaN	0
73500	160250	NaN	NaN	0
77500	4250	NaN	NaN	0
77500	8250	NaN	NaN	0
77500	12250	NaN	NaN	0
77500	16250	-0.3073685169	-0.003089412814	1
77500	20250	-0.4815299511	-0.08209948242	1
77500	24250	-0.4767370224	-0.1774526834	1
77500	28250	-0.1459923685	-0.2825011909	1
77500	32250	-0.176355049	-0.2404587865	1
77500	36250	-0.2075591087	-0.2171399593	1
77500	40250	-0.2985079885	-0.1274871379	1
77500	44250	-0.3299833536	-0.07733265311	1
77500	48250	-0.3256920278	0.006973706186	1
77500	52250	-0.2974331379	0.04548250139	1
77500	56250	-0.2762700915	-0.1197570115	1
77500	60250	-0.3082643747	-0.2324494421	1
77500	64250	-0.3322740793	-0.1544140279	1
77500	68250	-0.3383613825	0.005921175238	1
77500	72250	-0.3850876391	-0.0963029936	1
77500	76250	-0.4949404895	-0.100657858	1
77500	80250	-0.5517722368	-0.08181514591	1
77500	84250	-0.5772106647	-0.06402844191	1
77500	88250	-0.5628917813	-0.02184740081	1
77500	92250	-0.562985301	0.02932565473	1
77500	96250	-0.5744202733	0.1406055391	1
77500	100250	-0.5778513551	0.07717867941	1
77500	104250	-0.6530942321	0.05815509707	1
77500	108250	NaN	NaN	0
77500	112250	NaN	NaN	0
77500	116250	NaN	NaN	0
77500	120250	NaN	NaN	0
77500	124250	NaN	NaN	0
77500	128250	NaN	NaN	0
77500	132250	NaN	NaN	0
77500	136250	NaN	NaN	0
77500	140250	NaN	NaN	0
77500	144250	NaN	NaN	0
77500	148250	NaN	NaN	0
77500	152250	NaN	NaN	0
77500	156250	NaN	NaN	0
77500	160250	NaN	NaN	0
81500	4250	NaN	NaN	0
81500	8250	NaN	NaN	0
81500	12250	NaN	NaN	0
81500	16250	-0.157593295	-0.001417034189	1
81500	20250	-0.3179336786	-0.09316070378	1
81500	24250	-0.3007030785	-0.1676729321	1
81500	28250	-0.3233169615	-0.1903508902	1
81500	32250	-0.3241106868	-0.1516059041	1
81500	36250	-0.3295433223	-0.04980756342	1
81500	40250	-0.3229481876	-0.1200385243	1
81500	44250	-0.5102388859	-0.04635014012	1
81500	48250	-0.3815059066	0.06893624365	1
81500	52250	-0.3244774938	0.07376139611	1
81500	56250	-0.3049370646	-0.0944558531	1
81500	60250	-0.3154676855	-0.1755114943	1
81500	64250	-0.2011403739	-0.1256232709	1
81500	68250	-0.2443918586	-0.1089847684	1
81500	72250	-0.4263958931	-0.1132038683	1
81500	76250	-0.5134506822	-0.09051657468	1
81500	80250	-0.5662558079	-0.07132316381	1
81500	84250	-0.5712324977	-0.04070232064	1
81500	88250	-0.5167150497	0.1638298631	1
81500	92250	-0.5174434781	0.07347299159	1
81500	96250	-0.5168141127	0.1224906743	1
81500	100250	-0.5377876163	0.1027787775	1
81500	104250	NaN	NaN	0
81500	108250	NaN	NaN	0
81500	112250	NaN	NaN	0
81500	116250	NaN	NaN	0
81500	120250	NaN	NaN	0
81500	124250	NaN	NaN	0
81500	128250	NaN	NaN	0
81500	132250	NaN	NaN	0
81500	136250	NaN	NaN	0
81500	140250	NaN	NaN	0
81500	144250	NaN	NaN	0
81500	148250	NaN	NaN	0
81500	152250	NaN	NaN	0
81500	156250	NaN	NaN	0
81500	160250	NaN	NaN	0
85500	4250	NaN	NaN	0
85500	8250	NaN	NaN	0
85500	12250	NaN	NaN	0
85500	16250	-0.3225956261	-0.006494646426	1
85500	20250	-0.4756992459	-0.09259335697	1
85500	24250	-0.3227750063	-0.1833274662	1
85500	28250	-0.3230522871	-0.1885812432	1
85500	32250	-0.3313960433	-0.1055598184	1
85500	36250	-0.2943229377	-0.05201745406	1
85500	40250	-0.4347188473	-0.06795724481	1
85500	44250	-0.5076887012	-0.02558013611	1
85500	48250	-0.3645511568	0.09305351228	1
85500	52250	-0.3307042122	0.09920236468	1
85500	56250	-0.3141084611	-0.0768789947	1
85500	60250	-0.3168839216	-0.1653629988	1
85500	64250	-0.3288829625	-0.1508976668	1
85500	68250	-0.3536220491	-0.1255552769	1
85500	72250	-0.446968466	-0.1090337783	1
85500	76250	-0.6566534042	-0.07252941281	1
85500	80250	-0.5210181475	-0.09397661686	1
85500	84250	-0.5459163785	-0.01727514714	1
85500	88250	-0.5390127897	0.2104717642	1
85500	92250	-0.5420167446	0.2523220181	1
85500	96250	-0.528808713	0.09073726088	1
85500	100250	NaN	NaN	0
85500	104250	NaN	NaN	0
85500	108250	NaN	NaN	0
85500	112250	NaN	NaN	0
85500	116250	NaN	NaN	0
85500	120250	NaN	NaN	0
85500	124250	NaN	NaN	0
85500	128250	NaN	NaN	0
85500	132250	NaN	NaN	0
85500	136250	NaN	NaN	0
85500	140250	NaN	NaN	0
85500	144250	NaN	NaN	0
85500	148250	NaN	NaN	0
85500	152250	NaN	NaN	0
85500	156250	NaN	NaN	0
85500	160250	NaN	NaN	0
89500	4250	NaN	NaN	0
89500	8250	NaN	NaN	0
89500	12250	NaN	NaN	0
89500	16250	-0.3565380573	-0.01209459826	1
89500	20250	-0.3362568617	-0.2623406947	1
89500	24250	-0.3202463984	-0.1796424389	1
89500	28250	-0.3247340322	-0.1932056397	1
89500	32250	-0.3375224173	-0.1330605	1
89500	36250	-0.5350446701	-0.09845629334	1
89500	40250	-0.4123550057	-0.03295910731	1
89500	44250	-0.3972842991	0.0805330798	1
89500	48250	-0.3791139424	0.1150474772	1
89500	52250	-0.3007638454	0.1399902403	1
89500	56250	-0.5073205829	-0.08165320009	1
89500	60250	-0.218774274	-0.1950906068	1
89500	64250	-0.157521233	-0.1769020557	1
89500	68250	-0.2433849424	-0.06389311701	1
89500	72250	-0.363948822	0.07800877094	1
89500	76250	-0.4445030689	-0.07833504677	1
89500	80250	-0.4872539341	-0.101899825	1
89500	84250	-0.5271770954	-0.0005899162497	1
89500	88250	-0.5528849959	0.08510364592	1
89500	92250	-0.5946490765	0.2560346425	1
89500	96250	NaN	NaN	0
89500	100250	NaN	NaN	0
89500	104250	NaN	NaN	0
89500	108250	NaN	NaN	0
89500	112250	NaN	NaN	0
89500	116250	NaN	NaN	0
89500	120250	NaN	NaN	0
89500	124250	NaN	NaN	0
89500	128250	NaN	NaN	0
89500	132250	NaN	NaN	0
89500	136250	NaN	NaN	0
89500	140250	NaN	NaN	0
89500	144250	NaN	NaN	0
89500	148250	NaN	NaN	0
89500	152250	NaN	NaN	0
89500	156250	NaN	NaN	0
89500	160250	NaN	NaN	0
93500	4250	NaN	NaN	0
93500	8250	NaN	NaN	0
93500	12250	NaN	NaN	0
93500	16250	-0.3830676675	-0.01949735358	1
93500	20250	-0.3495183289	-0.1827460825	1
93500	24250	-0.3314708471	-0.1703421175	1
93500	28250	-0.3489238918	-0.2123466432	1
93500	32250	-0.3704776764	-0.1805125475	1
93500	36250	-0.5832326412	-0.1426106095	1
93500	40250	-0.4350098372	-0.05262643471	1
93500	44250	-0.399658978	0.03205996752	1
93500	48250	-0.360673964	0.1413230449	1
93500	52250	-0.3344994485	0.1203132346	1
93500	56250	-0.3461398482	-0.09583038092	1
93500	60250	-0.3453326523	-0.09015364945	1
93500	64250	-0.3223252296	-0.1065929383	1
93500	68250	-0.1586632878	-0.1366824508	1
93500	72250	-0.1553238779	-0.1134465486	1
93500	76250	-0.4074452221	0.07344677299	1
93500	80250	-0.534540832	-0.2473689169	1
93500	84250	-0.2950417995	-0.04355878383	1
93500	88250	-0.5133307576	0.05291738734	1
93500	92250	-0.5215932727	0.08556619287	1
93500	96250	NaN	NaN	0
93500	100250	NaN	NaN	0
93500	104250	NaN	NaN	0
93500	108250	NaN	NaN	0
93500	112250	NaN	NaN	0
93500	116250	NaN	NaN	0
93500	120250	NaN	NaN	0
93500	124250	NaN	NaN	0
93500	128250	NaN	NaN	0
93500	132250	NaN	NaN	0
93500	136250	NaN	NaN	0
93500	140250	NaN	NaN	0
93500	144250	NaN	NaN	0
93500	148250	NaN	NaN	0
93500	152250	NaN	NaN	0
93500	156250	NaN	NaN	0
93500	160250	NaN	NaN	0
97500	4250	NaN	NaN	0
97500	8250	NaN	NaN	0
97500	12250	NaN	NaN	0
97500	16250	-0.4237565398	-0.01817382872	1
97500	20250	-0.3935580552	-0.08617711067	1
97500	24250	-0.3607217073	-0.04387919977	1
97500	28250	-0.3790912628	-0.2355487198	1
97500	32250	-0.4019751847	-0.2471177131	1
97500	36250	-0.2406379879	-0.1842173785	1
97500	40250	-0.4119171798	-0.07652048767	1
97500	44250	-0.4043802321	-0.008534462191	1
97500	48250	-0.3720134497	0.1138870418	1
97500	52250	-0.3427188396	0.01647191308	1
97500	56250	-0.3548887074	-0.08621365577	1
97500	60250	-0.3765150011	-0.07231150568	1
97500	64250	-0.335026145	-0.06368298829	1
97500	68250	-0.2949222624	-0.1074364632	1
97500	72250	-0.295722872	-0.1436286867	1
97500	76250	-0.327773571	-0.1105576605	1
97500	80250	-0.3810278475	-0.244933188	1
97500	84250	-0.3684130907	-0.1622703671	1
97500	88250	-0.5462123156	0.007962232456	1
97500	92250	NaN	NaN	0
97500	96250	NaN	NaN	0
97500	100250	NaN	NaN	0
97500	104250	NaN	NaN	0
97500	108250	NaN	NaN	0
97500	112250	NaN	NaN	0
97500	116250	NaN	NaN	0
97500	120250	NaN	NaN	0
97500	124250	NaN	NaN	0
97500	128250	NaN	NaN	0
97500	132250	NaN	NaN	0
97500	136250	NaN	NaN	0
97500	140250	NaN	NaN	0
97500	144250	NaN	NaN	0
97500	148250	NaN	NaN	0
97500	152250	NaN	NaN	0
97500	156250	NaN	NaN	0
97500	160250	NaN	NaN	0
101500	4250	NaN	NaN	0
101500	8250	NaN	NaN	0
101500	12250	NaN	NaN	0
101500	16250	-0.5425448418	-0.01579526812	1
101500	20250	-0.5165652037	-0.07757243514	1
101500	24250	-0.4931527972	-0.09933273494	1
101500	28250	-0.4803240597	-0.185382098	1
101500	32250	-0.4401741028	-0.1897226125	1
101500	36250	-0.568336904	-0.1622651815	1
101500	40250	-0.4023655355	-0.2295691669	1
101500	44250	-0.3726596534	-0.03545750305	1
101500	48250	-0.3544447124	-0.0148341395	1
101500	52250	-0.3383269012	-0.003593870439	1
101500	56250	-0.332760036	-0.009696750902	1
101500	60250	-0.3219036162	-0.0508819446	1
101500	64250	-0.1567883343	-0.05165502429	1
101500	68250	-0.3923455477	-0.0554790087	1
101500	72250	-0.4255149066	-0.1247075051	1
101500	76250	-0.1418094188	-0.1627283692	1
101500	80250	-0.1867158562	-0.1634195149	1
101500	84250	-0.2864600122	-0.196085602	1
101500	88250	-0.5749445558	-0.002082395833	1
101500	92250	-0.5840598941	0.02350454777	1
101500	96250	NaN	NaN	0
101500	100250	NaN	NaN	0
101500	104250	NaN	NaN	0
101500	108250	NaN	NaN	0
101500	112250	NaN	NaN	0
101500	116250	NaN	NaN	0
101500	120250	NaN	NaN	0
101500	124250	NaN	NaN	0
101500	128250	NaN	NaN	0
101500	132250	NaN	NaN	0
101500	136250	NaN	NaN	0
101500	140250	NaN	NaN	0
101500	144250	NaN	NaN	0
101500	148250	NaN	NaN	0
101500	152250	NaN	NaN	0
101500	156250	NaN	NaN	0
101500	160250	NaN	NaN	0
105500	4250	NaN	NaN	0
105500	8250	NaN	NaN	0
105500	12250	NaN	NaN	0
105500	16250	-0.4807165265	-0.01836252026	1
105500	20250	-0.4984436333	-0.07414679229	1
105500	24250	-0.4680084586	-0.08460278809	1
105500	28250	-0.4238992929	-0.07676272839	1
105500	32250	-0.374812156	-0.05078709498	1
105500	36250	-0.5236982107	-0.05282474309	1
105500	40250	-0.4168779254	-0.2295920849	1
105500	44250	-0.4738429487	-0.08659952134	1
105500	48250	-0.4612226188	-0.06531988084	1
105500	52250	-0.2953394651	-0.05328334868	1
105500	56250	-0.2830493748	-0.0380978249	1
105500	60250	-0.165672034	-0.09980519861	1
105500	64250	-0.2438447177	-0.06186322495	1
105500	68250	-0.3324402273	-0.04083423316	1
105500	72250	-0.3516589999	-0.08929730952	1
105500	76250	-0.3337571919	-0.1248604208	1
105500	80250	-0.3380822539	-0.1427306235	1
105500	84250	-0.407269299	-0.1649086028	1
105500	88250	-0.5822486281	0.003650006372	1
105500	92250	-0.4430790544	0.003727673553	1
105500	96250	NaN	NaN	0
105500	100250	NaN	NaN	0
105500	104250	NaN	NaN	0
105500	108250	NaN	NaN	0
105500	112250	NaN	NaN	0
105500	116250	NaN	NaN	0
105500	120250	NaN	NaN	0
105500	124250	NaN	NaN	0
105500	128250	NaN	NaN	0
105500	132250	NaN	NaN	0
105500	136250	NaN	NaN	0
105500	140250	NaN	NaN	0
105500	144250	NaN	NaN	0
105500	148250	NaN	NaN	0
105500	152250	NaN	NaN	0
105500	156250	NaN	NaN	0
105500	160250	NaN	NaN	0
109500	4250	NaN	NaN	0
109500	8250	NaN	NaN	0
109500	12250	NaN	NaN	0
109500	16250	-0.4553254843	-0.01402110234	1
109500	20250	-0.4974268973	-0.07822471857	1
109500	24250	-0.525490582	-0.1060962752	1
109500	28250	-0.4382211566	-0.05790090561	1
109500	32250	-0.5101526976	-0.03979310393	1
109500	36250	-0.4821101129	-0.01031442638	1
109500	40250	-0.3423643112	-0.05987077579	1
109500	44250	-0.4541752636	-0.08765506744	1
109500	48250	-0.3418964744	-0.1100915447	1
109500	52250	-0.2643240094	-0.09538672864	1
109500	56250	-0.3030454516	-0.06292807311	1
109500	60250	-0.2424481511	-0.05142705142	1
109500	64250	-0.1498821974	-0.03608151525	1
109500	68250	-0.2817014754	-0.0405078344	1
109500	72250	-0.3868486881	-0.01982439309	1
109500	76250	-0.5225723386	-0.09019334614	1
109500	80250	-0.5372742414	-0.1186038256	1
109500	84250	-0.3979746699	-0.08805821091	1
109500	88250	-0.4133771062	-0.04602023587	1
109500	92250	-0.4232925773	-0.01344807073	1
109500	96250	NaN	NaN	0
109500	100250	NaN	NaN	0
109500	104250	NaN	NaN	0
109500	108250	NaN	NaN	0
